id,m,si,orient,off,curves,patch_ov,angles,lengths,whichEdge,mapping,iso_criteria,deep_criteria,aniso,min_block,block_criteria,block_bound,min_angle,spike_fatal,edge_ratio,on_clamp,vertex_figure,vdeg_match,homeo,wp,orbifold,evidence
341,8,0,0,2,IIIIIIII,not tested,90.00 90.00 180.00 180.00 90.00 90.00 180.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0,"1,2,3,4,5,6",,no (tile),,,,90.00,,1.0000,,3 4,yes,4_4 6_2,p4g,4*2,L3
341,8,0,0,6,IIIIIIII,not tested,90.00 90.00 180.00 180.00 90.00 90.00 180.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0,"1,2,3,4,5,6",,no (tile),,,,90.00,,1.0000,,3 4,yes,4_4 6_2,p4g,4*2,L3
341,8,0,1,3,IIIIIIII,not tested,90.00 90.00 180.00 180.00 90.00 90.00 180.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0,"1,2,3,4,5,6",,no (tile),,,,90.00,,1.0000,,3 4,yes,4_4 6_2,p4g,4*2,L3
341,8,0,1,7,IIIIIIII,not tested,90.00 90.00 180.00 180.00 90.00 90.00 180.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0,"1,2,3,4,5,6",,no (tile),,,,90.00,,1.0000,,3 4,yes,4_4 6_2,p4g,4*2,L3
341,8,2,0,0,IIIIIIII,not tested,90.00 180.00 180.00 90.00 90.00 180.00 180.00 90.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0,"1,2,3,4,5,6",,no (tile),,,,90.00,,1.0000,,3 4,yes,4_4 6_2,p4g,4*2,L3
341,8,2,0,4,IIIIIIII,not tested,90.00 180.00 180.00 90.00 90.00 180.00 180.00 90.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0,"1,2,3,4,5,6",,no (tile),,,,90.00,,1.0000,,3 4,yes,4_4 6_2,p4g,4*2,L3
341,8,2,1,3,IIIIIIII,not tested,90.00 180.00 180.00 90.00 90.00 180.00 180.00 90.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0,"1,2,3,4,5,6",,no (tile),,,,90.00,,1.0000,,3 4,yes,4_4 6_2,p4g,4*2,L3
341,8,2,1,7,IIIIIIII,not tested,90.00 180.00 180.00 90.00 90.00 180.00 180.00 90.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0,"1,2,3,4,5,6",,no (tile),,,,90.00,,1.0000,,3 4,yes,4_4 6_2,p4g,4*2,L3
520,8,2,0,2,IIIIIIII,not tested,90.00 180.00 90.00 180.00 90.00 180.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3 4,yes,4_1 5_1,cmm,2*22,L3
520,8,2,0,6,IIIIIIII,not tested,90.00 180.00 90.00 180.00 90.00 180.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3 4,yes,4_1 5_1,cmm,2*22,L3
520,8,2,1,0,IIIIIIII,not tested,90.00 180.00 90.00 180.00 90.00 180.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3 4,yes,4_1 5_1,cmm,2*22,L3
520,8,2,1,4,IIIIIIII,not tested,90.00 180.00 90.00 180.00 90.00 180.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3 4,yes,4_1 5_1,cmm,2*22,L3
558,8,1,0,0,IIIIIIII,not tested,90.00 180.00 90.00 180.00 90.00 180.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3,yes,6_4 6_2,cmm,2*22,L3
558,8,1,0,4,IIIIIIII,not tested,90.00 180.00 90.00 180.00 90.00 180.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3,yes,6_4 6_2,cmm,2*22,L3
558,8,1,1,2,IIIIIIII,not tested,90.00 180.00 90.00 180.00 90.00 180.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3,yes,6_4 6_2,cmm,2*22,L3
558,8,1,1,6,IIIIIIII,not tested,90.00 180.00 90.00 180.00 90.00 180.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3,yes,6_4 6_2,cmm,2*22,L3
623,8,0,0,0,IIIIIIII,not tested,90.00 180.00 90.00 180.00 90.00 180.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3,yes,6_3 6_6,cmm,2*22,L3
623,8,0,0,4,IIIIIIII,not tested,90.00 180.00 90.00 180.00 90.00 180.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3,yes,6_3 6_6,cmm,2*22,L3
623,8,0,1,2,IIIIIIII,not tested,90.00 180.00 90.00 180.00 90.00 180.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3,yes,6_3 6_6,cmm,2*22,L3
623,8,0,1,6,IIIIIIII,not tested,90.00 180.00 90.00 180.00 90.00 180.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3,yes,6_3 6_6,cmm,2*22,L3
844,8,2,0,2,IIIIIIII,not tested,90.00 180.00 90.00 180.00 90.00 180.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3 4,yes,5_2 5_2,pmm,*2222,L2
844,8,2,0,6,IIIIIIII,not tested,90.00 180.00 90.00 180.00 90.00 180.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3 4,yes,5_2 5_2,pmm,*2222,L2
844,8,2,1,0,IIIIIIII,not tested,90.00 180.00 90.00 180.00 90.00 180.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3 4,yes,5_2 5_2,pmm,*2222,L2
844,8,2,1,4,IIIIIIII,not tested,90.00 180.00 90.00 180.00 90.00 180.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3 4,yes,5_2 5_2,pmm,*2222,L2
973,8,3,0,2,IIIIIIII,not tested,90.00 180.00 90.00 180.00 90.00 180.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3 4,yes,5_1 5_1,pmg,22*,L2
973,8,3,0,6,IIIIIIII,not tested,90.00 180.00 90.00 180.00 90.00 180.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3 4,yes,5_1 5_1,pmg,22*,L2
973,8,3,1,0,IIIIIIII,not tested,90.00 180.00 90.00 180.00 90.00 180.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3 4,yes,5_1 5_1,pmg,22*,L2
973,8,3,1,4,IIIIIIII,not tested,90.00 180.00 90.00 180.00 90.00 180.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3 4,yes,5_1 5_1,pmg,22*,L2
974,8,1,0,2,IIIIIIII,not tested,90.00 180.00 90.00 180.00 90.00 180.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3 4,yes,5_3 5_3,cm,1*x,L2
974,8,1,0,6,IIIIIIII,not tested,90.00 180.00 90.00 180.00 90.00 180.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3 4,yes,5_3 5_3,cm,1*x,L2
974,8,1,1,0,IIIIIIII,not tested,90.00 180.00 90.00 180.00 90.00 180.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3 4,yes,5_3 5_3,cm,1*x,L2
974,8,1,1,4,IIIIIIII,not tested,90.00 180.00 90.00 180.00 90.00 180.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3 4,yes,5_3 5_3,cm,1*x,L2
1344,8,2,0,2,IIIIIIII,not tested,90.00 180.00 90.00 180.00 90.00 180.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3 4,yes,5_2 6_2,cmm,2*22,L3
1344,8,2,0,6,IIIIIIII,not tested,90.00 180.00 90.00 180.00 90.00 180.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3 4,yes,5_2 6_2,cmm,2*22,L3
1344,8,2,1,0,IIIIIIII,not tested,90.00 180.00 90.00 180.00 90.00 180.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3 4,yes,5_2 6_2,cmm,2*22,L3
1344,8,2,1,4,IIIIIIII,not tested,90.00 180.00 90.00 180.00 90.00 180.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3 4,yes,5_2 6_2,cmm,2*22,L3
1637,8,1,0,7,IIIIIIII,not tested,90.00 180.00 90.00 270.00 45.00 90.00 45.00 270.00,1.0000 1.0000 1.0000 1.0000 2.8284 2.8284 1.0000 1.0000,0 0 0 0 4 4 0 0,0 0 0 0 0 0 0 0,"1,2,3,5,6",,no (tile),,,,45.00,,0.3536,,3 4,yes,5_4 6_4,cmm,2*22,L3
1637,8,1,1,3,IIIIIIII,not tested,90.00 180.00 90.00 270.00 45.00 90.00 45.00 270.00,1.0000 1.0000 1.0000 1.0000 2.8284 2.8284 1.0000 1.0000,0 0 0 0 4 4 0 0,0 0 0 0 0 0 0 0,"1,2,3,5,6",,no (tile),,,,45.00,,0.3536,,3 4,yes,5_4 6_4,cmm,2*22,L3
2425,8,3,0,0,IIIIIIII,not tested,90.00 180.00 90.00 180.00 90.00 180.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3,yes,6_4 6_4,cmm,2*22,L3
2425,8,3,0,4,IIIIIIII,not tested,90.00 180.00 90.00 180.00 90.00 180.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3,yes,6_4 6_4,cmm,2*22,L3
2425,8,3,1,2,IIIIIIII,not tested,90.00 180.00 90.00 180.00 90.00 180.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3,yes,6_4 6_4,cmm,2*22,L3
2425,8,3,1,6,IIIIIIII,not tested,90.00 180.00 90.00 180.00 90.00 180.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3,yes,6_4 6_4,cmm,2*22,L3
2697,8,1,0,0,ISSSISSS,not tested,103.20 103.20 153.61 206.39 76.80 76.80 206.39 153.61,1.0000 1.7671 1.7671 1.7671 1.8068 1.7671 1.7671 1.7671,0 1 1 1 4 1 1 1,0 0 1 0 0 1 0 1,"1,6",,no (tile),,,,76.80,,0.5535,,3,yes,6_4 6_4,pmg,22*,L2
2697,8,1,1,1,ISSSISSS,not tested,103.20 103.20 153.61 206.39 76.80 76.80 206.39 153.61,1.0000 1.7671 1.7671 1.7671 1.8068 1.7671 1.7671 1.7671,0 1 1 1 4 1 1 1,0 0 1 0 0 1 0 1,"1,6",,no (tile),,,,76.80,,0.5535,,3,yes,6_4 6_4,pmg,22*,L2
2697,8,2,0,0,IIIIIIII,not tested,90.00 90.00 180.00 180.00 90.00 90.00 180.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 1 1 1 4 1 1 1,0 0 0 0 0 0 0 0,"1,2,3,4,5,6",,no (tile),,,,90.00,,1.0000,,3,yes,6_4 6_4,pmg,22*,L2
2697,8,2,1,1,IIIIIIII,not tested,90.00 90.00 180.00 180.00 90.00 90.00 180.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 1 1 1 4 1 1 1,0 0 0 0 0 0 0 0,"1,2,3,4,5,6",,no (tile),,,,90.00,,1.0000,,3,yes,6_4 6_4,pmg,22*,L2
2697,8,3,0,2,IIIIIIII,not tested,90.00 180.00 90.00 180.00 90.00 180.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3,yes,6_4 6_4,pmg,22*,L2
2697,8,3,0,6,IIIIIIII,not tested,90.00 180.00 90.00 180.00 90.00 180.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3,yes,6_4 6_4,pmg,22*,L2
2697,8,3,1,0,IIIIIIII,not tested,90.00 180.00 90.00 180.00 90.00 180.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3,yes,6_4 6_4,pmg,22*,L2
2697,8,3,1,4,IIIIIIII,not tested,90.00 180.00 90.00 180.00 90.00 180.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3,yes,6_4 6_4,pmg,22*,L2
2871,8,0,0,5,UIIIUIII,not tested,90.00 90.00 180.00 180.00 90.00 90.00 180.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 1 1 1 0 1 1 1,0 0 0 0 2 0 0 0,"1,4,5,6",,no (tile),,,,90.00,,1.0000,,3,yes,6_4 6_4,pm,1**,L3
2871,8,0,1,4,UIIIUIII,not tested,90.00 90.00 180.00 180.00 90.00 90.00 180.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 1 1 1 0 1 1 1,0 0 0 0 2 0 0 0,"1,4,5,6",,no (tile),,,,90.00,,1.0000,,3,yes,6_4 6_4,pm,1**,L3
2871,8,1,0,5,UIIIUIII,not tested,90.00 90.00 180.00 180.00 90.00 90.00 180.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 1 1 1 0 1 1 1,0 0 0 0 2 0 0 0,"1,4,5,6",,no (tile),,,,90.00,,1.0000,,3,yes,6_4 6_4,pm,1**,L3
2871,8,1,1,4,UIIIUIII,not tested,90.00 90.00 180.00 180.00 90.00 90.00 180.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 1 1 1 0 1 1 1,0 0 0 0 2 0 0 0,"1,4,5,6",,no (tile),,,,90.00,,1.0000,,3,yes,6_4 6_4,pm,1**,L3
2871,8,2,0,0,IIIIIIII,not tested,90.00 180.00 90.00 180.00 90.00 180.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3,yes,6_4 6_4,pm,1**,L3
2871,8,2,0,4,IIIIIIII,not tested,90.00 180.00 90.00 180.00 90.00 180.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3,yes,6_4 6_4,pm,1**,L3
2871,8,2,1,2,IIIIIIII,not tested,90.00 180.00 90.00 180.00 90.00 180.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3,yes,6_4 6_4,pm,1**,L3
2871,8,2,1,6,IIIIIIII,not tested,90.00 180.00 90.00 180.00 90.00 180.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3,yes,6_4 6_4,pm,1**,L3
2875,8,0,0,1,IIIIIIII,not tested,90.00 90.00 180.00 180.00 90.00 90.00 180.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 1 1 1 0 1 1 1,0 0 0 0 0 0 0 0,"1,2,3,4,5,6",,no (tile),,,,90.00,,1.0000,,3,yes,6_4 6_4,pmg,22*,L3
2875,8,0,0,5,IIIIIIII,not tested,90.00 90.00 180.00 180.00 90.00 90.00 180.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 1 1 1 0 1 1 1,0 0 0 0 0 0 0 0,"1,2,3,4,5,6",,no (tile),,,,90.00,,1.0000,,3,yes,6_4 6_4,pmg,22*,L3
2875,8,0,1,0,IIIIIIII,not tested,90.00 90.00 180.00 180.00 90.00 90.00 180.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 1 1 1 0 1 1 1,0 0 0 0 0 0 0 0,"1,2,3,4,5,6",,no (tile),,,,90.00,,1.0000,,3,yes,6_4 6_4,pmg,22*,L3
2875,8,0,1,4,IIIIIIII,not tested,90.00 90.00 180.00 180.00 90.00 90.00 180.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 1 1 1 0 1 1 1,0 0 0 0 0 0 0 0,"1,2,3,4,5,6",,no (tile),,,,90.00,,1.0000,,3,yes,6_4 6_4,pmg,22*,L3
